ocreval Word Accuracy Report Version 7.0
----------------------------------------
    6487   Words
    2953   Misrecognized
   54.48%  Accuracy

Stopwords
   Count   Missed   %Right   Length
       0        0   ------    Total

Non-stopwords
   Count   Missed   %Right   Length
       2        2     0.00   ممن
     133        7    94.74   من
       1        0   100.00   منازل
       3        0   100.00   مناطق
       1        1     0.00   مناقبية
       1        1     0.00   منتظمة
       1        0   100.00   منح
       4        1    75.00   منذ
       1        1     0.00   منزلقين
       1        0   100.00   منسوبة
       1        0   100.00   منصب
       1        0   100.00   منظم
       2        1    50.00   منظمة
       1        0   100.00   منعقد
       2        0   100.00   منفعة
       1        0   100.00   منقطعة
       1        0   100.00   منك
       2        1    50.00   منه
       9        6    33.33   منها
       1        1     0.00   منهـا
       1        0   100.00   منهم
       1        1     0.00   منهما
       1        0   100.00   مهام
       1        1     0.00   مهجتي
       1        0   100.00   مواصلة
       1        1     0.00   مواضع
       1        1     0.00   مواضيع
       1        1     0.00   مواطن
       1        0   100.00   موافاة
       1        0   100.00   موافقه
       1        0   100.00   موالي
       1        0   100.00   موسرة
       1        1     0.00   موسكو
       2        1    50.00   موصوف
       1        0   100.00   موضع
       1        1     0.00   موضوعياً
       1        0   100.00   موظف
       1        1     0.00   موظفـا
       1        0   100.00   موظفو
       1        1     0.00   موفروغا
       3        0   100.00   موقف
       1        0   100.00   موهت
       1        0   100.00   مياه
       2        1    50.00   ميدان
       1        1     0.00   ميزانيتها
       1        0   100.00   ميناء
       1        1     0.00   مکتب
       1        1     0.00   ن
       1        1     0.00   نائب
       1        1     0.00   نائباً
       1        1     0.00   نابليون
       1        1     0.00   ناتجاً
       1        1     0.00   ناتشارا
       1        0   100.00   ناحية
       1        1     0.00   ناس
       1        1     0.00   ناصر
       1        1     0.00   نتائجة
       1        1     0.00   نتازلا
       1        1     0.00   نتبا
       1        0   100.00   نتج
       2        2     0.00   نتيجة
       1        0   100.00   نجاحاً
       2        2     0.00   نجد
       2        1    50.00   نجم
       1        1     0.00   نجيب
       2        1    50.00   نحو
       1        1     0.00   نذكر
       1        1     0.00   نری
       1        0   100.00   نزول
       2        2     0.00   نساهم
       1        1     0.00   نسبة
       1        1     0.00   نسبياً
       1        0   100.00   نستطيع
       1        0   100.00   نستنتج
       1        0   100.00   نسخة
       1        0   100.00   نسمة
       1        0   100.00   نشاطي
       1        1     0.00   نشر
       1        0   100.00   نشرة
       1        1     0.00   نشرت
       1        1     0.00   نشطت
       1        0   100.00   نشهده
       2        1    50.00   نص
       1        1     0.00   نصراء
       1        0   100.00   نصفان
       1        0   100.00   نصيحة
       1        1     0.00   نطـاق
       1        1     0.00   نطلق
       1        0   100.00   نظافة
       2        0   100.00   نظام
       1        1     0.00   نظراً
       1        0   100.00   نظرة
       1        0   100.00   نظرنا
       3        1    66.67   نظرية
       1        1     0.00   نعلم
       1        1     0.00   نعهدها
       1        1     0.00   نعید
       1        0   100.00   نفس
       5        0   100.00   نفسه
       4        2    50.00   نفسها
       1        1     0.00   نفسهـا
       1        0   100.00   نفوس
       1        0   100.00   نقدها
       1        0   100.00   نقطة
       1        1     0.00   نقل
       1        1     0.00   نقلًا
       1        1     0.00   نقيض
       1        1     0.00   نكون
       1        0   100.00   نلاحظ
       1        1     0.00   نماذج
       1        1     0.00   نمطقيا
       1        1     0.00   نموذج
       1        1     0.00   نميل
       1        1     0.00   نهضة
       1        1     0.00   نهـاية
       1        1     0.00   نهما
       1        0   100.00   نهيء
       1        1     0.00   نهيك
       1        1     0.00   نواحي
       1        0   100.00   نوعاً
       1        1     0.00   نيتشه
       1        0   100.00   نکون
       1        0   100.00   نیسان
       2        2     0.00   هؤلاء
       1        1     0.00   هاماً
       1        1     0.00   هاني
       1        0   100.00   هبات
       1        1     0.00   هبة
       1        0   100.00   هبوط
       1        1     0.00   هدف
       1        0   100.00   هدو
       2        0   100.00   هدى
      30        4    86.67   هذا
      37        2    94.59   هذه
       1        1     0.00   هزيمة
       1        1     0.00   هـ
       1        1     0.00   هـدی
       3        3     0.00   هـذا
       1        0   100.00   هل
       2        1    50.00   هم
       1        1     0.00   هما
       1        1     0.00   همه
       2        0   100.00   هنا
       5        0   100.00   هناك
      16        2    87.50   هو
       1        0   100.00   هواها
      11        2    81.82   هي
       2        1    50.00   هيئة
       1        1     0.00   هيئتها
       5        3    40.00   و
       1        1     0.00   وآخر
       1        0   100.00   وآنق
       1        0   100.00   وأدنى
       1        1     0.00   وأطيعوهم
       1        0   100.00   وأن
       1        0   100.00   وإذ
       1        0   100.00   وإقلاله
       1        1     0.00   وإنما
       1        1     0.00   واتجاهاتهـا
       1        0   100.00   واترلو
       1        1     0.00   واثبتهما
       1        0   100.00   واثق
       2        2     0.00   واثنين
       1        0   100.00   واجب
       1        0   100.00   واجبات
       4        0   100.00   واحد
       1        0   100.00   واحداً
       1        1     0.00   واحفادنا
       1        1     0.00   واختصاصاتها
       1        1     0.00   واخذ
       1        0   100.00   واخشى
       1        1     0.00   واخيه
       1        0   100.00   واذا
       1        1     0.00   واردنا
       1        0   100.00   واساليب
       1        1     0.00   واستقلالها
       1        0   100.00   واستولوا
       1        0   100.00   واستيقنت
       2        0   100.00   واسع
       1        0   100.00   واسعة
       1        0   100.00   واسلوبه
       1        0   100.00   واصوات
       1        0   100.00   واضاف
       1        0   100.00   واضح
       1        1     0.00   واضمن
       1        1     0.00   واظهر
       1        0   100.00   واعتبارات
       1        1     0.00   واعضـاء
       1        1     0.00   واعلمهم
       1        1     0.00   واغلباً
       1        0   100.00   وافقت
       1        0   100.00   واقعية
       1        1     0.00   والآثار
       1        0   100.00   والآخر
       1        1     0.00   والآن
       1        0   100.00   والأشبه
       1        1     0.00   والأقاويل
       2        2     0.00   والا
       1        1     0.00   والابتهالات
       1        1     0.00   والابحاث
       1        0   100.00   والاجتماعي
       1        1     0.00   والاجنبية
       1        1     0.00   والاجنحـة
       1        0   100.00   والاختصاص
       1        0   100.00   والاخرى
       1        0   100.00   والاخلاق
       1        1     0.00   والارشاد
       1        1     0.00   والاسبقية
       1        0   100.00   والاشراف
       1        0   100.00   والاطفال
       1        1     0.00   والافريقية
       2        0   100.00   والاقتصاد
       1        0   100.00   والاقلام
       1        0   100.00   والامكان
       1        0   100.00   والامن
       1        1     0.00   والاناجيل
       1        1     0.00   والانشائية
       1        0   100.00   والانظمة
       1        0   100.00   والاوربية
       1        0   100.00   والبربرية
       1        0   100.00   والبرنامج
       1        1     0.00   والبطالة
       1        1     0.00   والبلدان
       1        1     0.00   والبلديات
       1        0   100.00   والتاريخ
       1        1     0.00   والتبويب
       1        0   100.00   والتجارة
       1        1     0.00   والتحسين
       2        1    50.00   والترجمة
       1        0   100.00   والتسهيلات
       1        0   100.00   والتصريف
       1        0   100.00   والتفكير
       1        1     0.00   والتقرير
       1        0   100.00   والتقعر
       1        0   100.00   والتنفيذية
       1        1     0.00   والتوزيـع
       1        1     0.00   والتوسع
       1        0   100.00   والتوظيف
       1        0   100.00   والتوفير
       2        2     0.00   والتي
       1        1     0.00   والثاني
       1        1     0.00   والثـاني
       1        1     0.00   والجزائر
       1        1     0.00   والحالة
       1        1     0.00   والحرية
       1        1     0.00   والخباز
       1        1     0.00   والخزن
       1        1     0.00   والخـبراء
       1        0   100.00   والدراسات
       1        0   100.00   والدول
       1        0   100.00   والذين
       1        0   100.00   والرسوم
       1        0   100.00   والرمل
       1        1     0.00   والري
       1        0   100.00   والزامها
       1        1     0.00   والزاوية
       1        1     0.00   والزعفران
       1        0   100.00   والسب
       1        1     0.00   والسبب
       1        0   100.00   والسبعة
       1        0   100.00   والسفير
       1        0   100.00   والسلامة
       1        1     0.00   والسمك
       1        1     0.00   والسودان
       1        0   100.00   والسيارات
       1        0   100.00   والسياسة
       1        1     0.00   والسياسية
       1        0   100.00   والشر
       1        0   100.00   والشعب
       1        0   100.00   والشعر
       1        0   100.00   والشيوخ
       1        0   100.00   والصحة
       1        1     0.00   والصواب
       1        0   100.00   والصور
       1        0   100.00   والصيرفة
       1        1     0.00   والطرف
       1        0   100.00   والعز
       1        0   100.00   والعشرون
       1        1     0.00   والعلم
       1        0   100.00   والعودة
       1        0   100.00   والغناء
       1        1     0.00   والفراخ
       1        0   100.00   والفرنك
       1        0   100.00   والفكر
       1        1     0.00   والقائد
       1        1     0.00   والقيام
       1        1     0.00   والقيم
       1        0   100.00   والكرامة
       1        0   100.00   والكرسي
       1        0   100.00   والكسب
       1        1     0.00   والكوفيـة
       1        0   100.00   والكوننة
       1        1     0.00   واللامركزية
       1        1     0.00   واللغة
       1        1     0.00   واللمؤمنين
       1        0   100.00   والله
       1        1     0.00   والليرة
       1        0   100.00   والمؤلف
       1        1     0.00   والمحاضرين
       1        1     0.00   والمحافظة
       1        1     0.00   والمدنيات
       1        0   100.00   والمراقد
       1        0   100.00   والمسالمة
       1        0   100.00   والمشرفين
       1        0   100.00   والمصرية
       1        0   100.00   والمعاهد
       1        0   100.00   والمكافحة
       1        0   100.00   والمنثور
       1        1     0.00   والمنـافع
       1        0   100.00   والمياه
       1        1     0.00   والميعة
       1        0   100.00   والنحو
       1        0   100.00   والنشر
       1        0   100.00   والنصوص
       1        0   100.00   والنظير
       1        1     0.00   والنـازية
       1        1     0.00   والنيابية
       1        1     0.00   والهلع
       1        0   100.00   والواقع
       1        1     0.00   والوالديه
       1        0   100.00   والوعود
       2        1    50.00   والولايات
       1        1     0.00   والى
       1        1     0.00   والکتابة
       1        0   100.00   واما
       8        0   100.00   وان
       1        0   100.00   وانكلترا
       1        1     0.00   وانما
       1        0   100.00   وانه
       1        1     0.00   وانها
       1        1     0.00   واهمها
       1        0   100.00   واول
       1        0   100.00   وايد
       1        1     0.00   وايران
       1        1     0.00   وايطالية
       1        0   100.00   واین
       1        1     0.00   وباقتراحهم
       1        0   100.00   وبالتالي
       1        1     0.00   وبتدفق
       1        1     0.00   وبحارتها
       1        0   100.00   وبحث
       1        0   100.00   وبذور
       1        0   100.00   وبعثرة
       2        0   100.00   وبعض
       1        1     0.00   وبمعنى
       1        0   100.00   وبيضاء
       1        1     0.00   وبيعها
       3        0   100.00   وبين
       1        1     0.00   وبينهـا
       1        1     0.00   وتاريخية
       1        1     0.00   وتثقيفها
       1        0   100.00   وتحسن
       2        1    50.00   وتحليل
       1        1     0.00   وتحملوا
       1        1     0.00   وتخييل
       1        1     0.00   وتدعم
       1        0   100.00   وتدفع
       1        0   100.00   وتدل
       1        0   100.00   وتربيته
       1        0   100.00   وتسبت
       1        0   100.00   وتسلسل
       1        1     0.00   وتصبب
       1        0   100.00   وتضليل
       1        1     0.00   وتطبيقاته
       1        1     0.00   وتظـاهروا
       1        0   100.00   وتعبر
       1        0   100.00   وتعقد
       1        1     0.00   وتعمل
       1        0   100.00   وتعنى
       2        2     0.00   وتعهدها
       1        0   100.00   وتغلغل
       1        1     0.00   وتقاليـد
       1        0   100.00   وتقلبات
       1        0   100.00   وتقلص
       1        0   100.00   وتكرس
       1        1     0.00   وتلاميذه
       1        0   100.00   وتلقى
       1        0   100.00   وتمكين
       1        1     0.00   وتنفيذ
       1        1     0.00   وتنمية
       1        1     0.00   وتوكيد
       1        1     0.00   وثلاث
       1        1     0.00   وثنية
       1        0   100.00   وجاء
       1        0   100.00   وجد
       2        0   100.00   وجدت
       1        1     0.00   وجرح
       2        0   100.00   وجعل
       2        2     0.00   وجميع
       3        0   100.00   وجه
       1        1     0.00   وجهة
       3        0   100.00   وجود
       1        1     0.00   وجوديون
       1        1     0.00   وجيرة
       1        1     0.00   وحاكم
       1        1     0.00   وحتى
       1        0   100.00   وحججه
       1        0   100.00   وحدة
       1        0   100.00   وحده
       1        1     0.00   وحدهم
       1        0   100.00   وحسن
       1        1     0.00   وحقائق
       1        1     0.00   وحيثما
       1        1     0.00   وخاتمتـه
       1        0   100.00   وخادم
       1        0   100.00   وخط
       1        0   100.00   وخلا
       1        1     0.00   وخلاصهم
       1        0   100.00   وخمدت
       1        0   100.00   وخير
       1        0   100.00   ودرء
       1        0   100.00   ودراسات
       1        1     0.00   ودلارا
       1        0   100.00   ودوره
       1        0   100.00   ودينية
       1        0   100.00   وذات
       3        0   100.00   وذلك
       1        0   100.00   ورأوا
       1        1     0.00   وربما
       1        1     0.00   ورثها
       1        1     0.00   ورجال
       1        0   100.00   وردت
       1        0   100.00   ورفع
       1        0   100.00   ورقة
       1        0   100.00   ورياضة
       2        2     0.00   وريدا
       2        0   100.00   وزارة
       1        0   100.00   وزارته
       1        1     0.00   وزعيم
       1        0   100.00   وزيادة
       3        0   100.00   وزير
       5        2    60.00   وسائل
       1        0   100.00   وساعده
       1        1     0.00   وستتقاضى
       1        0   100.00   وسر
       1        1     0.00   وسعهم
       1        1     0.00   وسكنت
       1        0   100.00   وسلاسة
       1        1     0.00   وسهلت
       1        0   100.00   وسواها
       1        1     0.00   وسوريا
       1        0   100.00   وسير
       1        1     0.00   وسيغرق
       1        1     0.00   وسيلة
       1        0   100.00   وشعر
       1        1     0.00   وشعوب
       1        1     0.00   وشكرت
       1        1     0.00   وصاحب
       1        1     0.00   وصاية
       1        0   100.00   وصحة
       1        0   100.00   وصحته
       1        0   100.00   وصدر
       1        0   100.00   وصدق
       1        1     0.00   وصـل
       1        0   100.00   وصف
       1        0   100.00   وصفات
       4        0   100.00   وصل
       1        0   100.00   وصناعات
       1        0   100.00   وصنف
       1        0   100.00   وصول
       5        0   100.00   وضع
       1        0   100.00   وضعت
       1        1     0.00   وضعهم
       1        1     0.00   وضـع
       1        1     0.00   وضمان
       1        1     0.00   وضمانات
       1        0   100.00   وطأة
       1        0   100.00   وطبيب
       1        1     0.00   وطرق
       1        1     0.00   وطنية
       1        1     0.00   وظائفهم
       1        0   100.00   وعسى
       1        1     0.00   وعصبية
       1        0   100.00   وعقد
       1        0   100.00   وعلاقاتها
       1        0   100.00   وعلق
       1        0   100.00   وعلى
       1        1     0.00   وعليه
       1        1     0.00   وعلی
       1        0   100.00   وعن
       1        0   100.00   وعند
       2        0   100.00   وعندما
       1        1     0.00   وعي
       1        1     0.00   وغفر
       1        0   100.00   وفتح
       1        0   100.00   وفرز
       2        0   100.00   وفرنسا
       1        0   100.00   وفق
      10        6    40.00   وفي
       1        1     0.00   وفيما
       2        1    50.00   وفيه
       1        0   100.00   وفيهم
       1        0   100.00   وقارن
       3        0   100.00   وقال
       1        0   100.00   وقامت
       1        0   100.00   وقبل
       2        0   100.00   وقت
      10        0   100.00   وقد
       2        0   100.00   وقصص
       1        1     0.00   وقضيتها
       1        0   100.00   وقع
       2        0   100.00   وقعت
       2        1    50.00   وقف
       1        0   100.00   وكالات
       2        1    50.00   وكانت
       1        0   100.00   وكثرة
       1        1     0.00   وكثيرا
       2        1    50.00   وكذلك
       2        0   100.00   وكل
       1        0   100.00   وكلاء
       1        1     0.00   وكيفية
       1        0   100.00   ولئن
      20        1    95.00   ولا
       1        0   100.00   ولاة
       1        0   100.00   ولاته
       2        0   100.00   ولبنان
       1        1     0.00   ولذا
       1        0   100.00   ولذلك
       2        1    50.00   ولعل
       1        0   100.00   ولغة
       1        0   100.00   ولغه
       1        1     0.00   ولغوية
       1        1     0.00   ولفترة
       1        0   100.00   ولقد
       6        2    66.67   ولكن
       1        0   100.00   ولكنه
       1        1     0.00   ولكنهـا
       1        0   100.00   ولكني
       4        1    75.00   ولم
       1        1     0.00   ولما
       1        1     0.00   ولمشاكلهم
       1        0   100.00   وله
       1        1     0.00   ولها
       3        3     0.00   ولهذا
       3        0   100.00   ولو
       1        0   100.00   وليس
       1        1     0.00   ولکن
       1        1     0.00   ولکنه
       1        1     0.00   ولکنهم
       5        0   100.00   وما
       1        0   100.00   ومادته
       1        0   100.00   ومالت
       1        0   100.00   ومبادئه
       1        1     0.00   ومتجاهلًا
       1        0   100.00   ومجلس
       1        0   100.00   ومزود
       1        0   100.00   ومستدركاتها
       1        0   100.00   ومستوصفاً
       1        1     0.00   ومسهب
       1        1     0.00   ومشاكلها
       1        0   100.00   ومصطلحات
       2        0   100.00   ومعمل
       1        0   100.00   ومعنى
       1        1     0.00   ومكتبة
       2        2     0.00   ومما
       1        1     0.00   وممرض
      13        2    84.62   ومن
       1        1     0.00   ومنظمات
       1        1     0.00   ومنها
       1        0   100.00   ومنهجه
       1        1     0.00   ومهما
       1        1     0.00   ومهيئين
       1        1     0.00   وموسيقى
       1        0   100.00   وموظفي
       1        1     0.00   وميزانه
       1        1     0.00   وناشراً
       2        2     0.00   ونحن
       1        1     0.00   ونرسم
       1        0   100.00   ونشر
       1        0   100.00   ونظره
       1        0   100.00   ونظروا
       1        1     0.00   ونعتقد
       1        0   100.00   وهج
       1        1     0.00   وهجرت
       5        0   100.00   وهذا
       1        0   100.00   وهذه
       1        0   100.00   وهزله
       3        0   100.00   وهكذا
       1        0   100.00   وهل
       1        0   100.00   وهلة
       1        0   100.00   وهم
       1        0   100.00   وهناك
      11        1    90.91   وهو
       7        1    85.71   وهي
       1        1     0.00   ووزرائهم
       2        2     0.00   ووزير
       1        1     0.00   ويؤكدها
       1        0   100.00   وياقوت
       1        1     0.00   ويبدو
       1        1     0.00   ويتبقى
       1        1     0.00   ويختلف
       1        1     0.00   ويخشون
       1        1     0.00   ويدرس
       1        1     0.00   ويراقب
       1        1     0.00   ويروي
       1        1     0.00   ويستدعي
       1        0   100.00   ويستفسرا
       1        0   100.00   ويشمل
       1        1     0.00   ويطرب
       1        1     0.00   ويظنان
       1        0   100.00   ويظهر
       1        0   100.00   ويعلل
       1        0   100.00   ويعود
       1        1     0.00   ويلي
       1        1     0.00   ويمسحون
       1        1     0.00   ويمكن
       1        1     0.00   وينطبق
       1        1     0.00   وينظمها
       1        1     0.00   ويهجرون
       1        1     0.00   ويهدف
       1        0   100.00   ويورد
       1        1     0.00   ويوغسلافية
       1        1     0.00   وکانت
       1        1     0.00   وکتب
       1        1     0.00   ویمكن
       1        0   100.00   يأتون
       1        1     0.00   يأخـذ
       1        1     0.00   يأضا
       1        1     0.00   يؤثر
       1        1     0.00   يؤدي
       1        0   100.00   يؤمن
       2        2     0.00   يا
       5        5     0.00   ياضا
       1        1     0.00   يبتغون
       1        1     0.00   يبدأ
       3        0   100.00   يبدو
       1        1     0.00   يبعثوا
       1        1     0.00   يبقي
       1        1     0.00   يبيعون
       1        1     0.00   يبين
       2        1    50.00   يتبع
       1        1     0.00   يتجاوزنها
       1        1     0.00   يتحلى
       1        1     0.00   يتحملون
       1        1     0.00   يتخذ
       1        1     0.00   يتخللها
       1        1     0.00   يترجمون
       1        0   100.00   يتصور
       2        0   100.00   يتضمن
       1        1     0.00   يتطلب
       1        1     0.00   يتعارض
       1        0   100.00   يتعاون
       1        1     0.00   يتعلق
       1        0   100.00   يتقيد
       1        1     0.00   يتكون
       1        0   100.00   يتلو
       2        2     0.00   يتلوها
       2        0   100.00   يتم
       1        1     0.00   يتمم
       1        1     0.00   يتميز
       1        0   100.00   يتوافدون
       1        0   100.00   يتوقى
       1        0   100.00   يتولون
       1        1     0.00   يثير
       7        6    14.29   يجب
       1        1     0.00   يجتمعون
       1        1     0.00   يجري
       1        1     0.00   يجعل
       2        2     0.00   يجوز
       1        1     0.00   يحتوي
       1        1     0.00   يحرثها
       1        1     0.00   يحسن
       1        1     0.00   يحضر
       1        1     0.00   يحق
       2        2     0.00   يحمل
       1        1     0.00   يحملتنا
       1        1     0.00   يحملون
       1        1     0.00   يحنون
       1        1     0.00   يحوم
       1        1     0.00   يحيط
       1        1     0.00   يخامرني
       1        0   100.00   يخبره
       1        1     0.00   يخبروا
       1        1     0.00   يخضع
       1        1     0.00   يخفاكم
       2        1    50.00   يد
       2        0   100.00   يدخل
       1        1     0.00   يدرس
       1        0   100.00   يدرى
       1        0   100.00   يدع
       1        0   100.00   يدعم
       1        1     0.00   يدعمه
       1        0   100.00   يدفع
       1        1     0.00   يدلنا
       1        1     0.00   يذكرهـا
       1        1     0.00   يرتكز
       1        1     0.00   يرجع
       1        1     0.00   يرى
       2        1    50.00   يريد
       1        1     0.00   يريدون
       1        1     0.00   يزرعها
       1        1     0.00   يزل
       1        1     0.00   يزوده
       1        1     0.00   يزید
       1        1     0.00   يساعد
       1        1     0.00   يساعدهم
       1        1     0.00   يساهمون
       1        1     0.00   يستأثر
       1        1     0.00   يستثنى
       2        2     0.00   يستحق
       1        1     0.00   يستشار
       1        1     0.00   يستطع
       1        0   100.00   يستطيعون
       1        1     0.00   يستطيـع
       1        0   100.00   يستعمل
       1        0   100.00   يستفيد
       1        0   100.00   يستنفد
       1        1     0.00   يسدى
       1        0   100.00   يسرد
       1        1     0.00   يسل
       1        1     0.00   يسمع
       1        1     0.00   يسميهـا
       1        1     0.00   يسمی
       1        1     0.00   يسيء
       1        1     0.00   يشابه
       1        1     0.00   يشجب
       1        0   100.00   يشجعان
       1        1     0.00   يشعر
       2        1    50.00   يشفي
       2        0   100.00   يشمل
       1        1     0.00   يصاحب
       1        0   100.00   يصحبه
       1        1     0.00   يصرفها
       2        2     0.00   يصعب
       1        0   100.00   يضر
       1        0   100.00   يضع
       1        0   100.00   يضم
       1        1     0.00   يطمئن
       1        1     0.00   يظهر
       1        1     0.00   يعادلها
       1        0   100.00   يعبر
       4        3    25.00   يعتبر
       1        0   100.00   يعترض
       2        2     0.00   يعجبني
       1        0   100.00   يعد
       1        1     0.00   يعدد
       1        0   100.00   يعدم
       1        1     0.00   يعط
       1        1     0.00   يعلمون
       1        1     0.00   يعلن
       1        1     0.00   يعملوا
       1        1     0.00   يعود
       1        1     0.00   يعودون
       1        0   100.00   يعيشوا
       1        0   100.00   يعين
       1        0   100.00   يغلظون
       1        1     0.00   يـوسـف
       1        1     0.00   يفتح
       1        0   100.00   يفترش
       1        1     0.00   يفقـد
       1        0   100.00   يفيد
       1        1     0.00   يقتصرون
       1        1     0.00   يقرأ
       1        0   100.00   يقرب
       1        0   100.00   يقصد
       1        1     0.00   يقضونها
       2        1    50.00   يقضي
       1        1     0.00   يقظة
       1        0   100.00   يقول
       1        1     0.00   يقوله
       1        0   100.00   يقوم
       1        1     0.00   يقيمون
       1        1     0.00   يكاد
       1        1     0.00   يكثر
       1        1     0.00   يكرر
       1        1     0.00   يكشفون
       1        1     0.00   يكفل
       4        3    25.00   يكن
      10        7    30.00   يكون
       1        1     0.00   يكونو
       1        0   100.00   يكونوا
       1        1     0.00   يلتفت
       3        2    33.33   يلي
       1        1     0.00   يمـل
       8        8     0.00   يمكن
       1        1     0.00   يمكنه
       1        1     0.00   يمكنها
       1        1     0.00   يملأ
       1        1     0.00   يمنع
       1        1     0.00   ينال
       2        1    50.00   ينبغي
       2        2     0.00   ينتظر
       1        0   100.00   ينتقل
       1        1     0.00   ينتهي
       1        0   100.00   ينجح
       1        1     0.00   ينشروه
       1        1     0.00   ينطوي
       1        0   100.00   ينقصها
       2        2     0.00   يهتمون
       1        1     0.00   يهمها
       2        2     0.00   يوسف
       2        0   100.00   يوم
       1        1     0.00   يونانية
       1        1     0.00   يھو
       1        1     0.00   ٠ه
       1        1     0.00   ٠٢٢
       1        1     0.00   ٠٤٤
      17       13    23.53   ١
       4        4     0.00   ١٠
       1        1     0.00   ١٠٧
       2        2     0.00   ١٠٨
       5        3    40.00   ١١
       1        1     0.00   ١١٨
       2        2     0.00   ١٢
       1        1     0.00   ١٢٥
       1        1     0.00   ١٢٦٣
       1        1     0.00   ١٣٧
       1        1     0.00   ١٤٠
       1        1     0.00   ١٤٢
       1        1     0.00   ١٤٧
       4        4     0.00   ١٥
       2        2     0.00   ١٦
       1        1     0.00   ١٦٤
       1        1     0.00   ١٦٥
       1        1     0.00   ١٦٨٤
       4        4     0.00   ١٧
       1        1     0.00   ١٧٢٧
       1        1     0.00   ١٧٣
       1        1     0.00   ١٨٣
       1        1     0.00   ١٨٣٠
       2        2     0.00   ١٨٤٠
       1        1     0.00   ١٨٤٤
       1        1     0.00   ١٨٦٠
       1        1     0.00   ١٨٨٤
       3        3     0.00   ١٩
       1        1     0.00   ١٩٠
       1        1     0.00   ١٩٠٣
       2        2     0.00   ١٩١٦
       1        1     0.00   ١٩٢
       1        1     0.00   ١٩٢٢
       1        1     0.00   ١٩٢٤
       2        2     0.00   ١٩٢٦
       1        1     0.00   ١٩٢٨
       1        1     0.00   ١٩٣٠
       1        1     0.00   ١٩٣٨
       1        1     0.00   ١٩٤٧
       1        1     0.00   ١٩٤٨
       1        1     0.00   ١٩٤٩
       1        1     0.00   ١٩٥١
       1        1     0.00   ١٩٥٣
       2        2     0.00   ١٩٥٥
       1        1     0.00   ١٩٥٦
       5        5     0.00   ١٩٥٨
       1        1     0.00   ١٩٥٩
       4        4     0.00   ١٩٦٠
       1        1     0.00   ١٩٦١
       4        4     0.00   ١٩٦٢
       7        7     0.00   ١٩٦٤
       3        3     0.00   ١٩٦٥
       2        2     0.00   ١٩٦٦
       8        8     0.00   ٢
       1        1     0.00   ٢٠٠
       2        2     0.00   ٢١
       1        1     0.00   ٢١٨
       4        4     0.00   ٢٢
       1        1     0.00   ٢٢٤
       1        1     0.00   ٢٢٥
       1        1     0.00   ٢٣
       2        2     0.00   ٢٤
       1        1     0.00   ٢٥
       1        1     0.00   ٢٥،٢٥
       1        1     0.00   ٢٥١٠٢
       1        1     0.00   ٢٥٥
       1        1     0.00   ٢٧
       1        1     0.00   ٢٧٩
       1        1     0.00   ٢٨
       1        1     0.00   ٢٨٨
       1        1     0.00   ٢٨٩٧
       1        1     0.00   ٢٩
       1        1     0.00   ٢٩٩
       8        8     0.00   ٣
       2        2     0.00   ٣٠
       1        1     0.00   ٣٠١
       1        1     0.00   ٣٠٣
       1        1     0.00   ٣١١
       1        1     0.00   ٣٢١
       1        1     0.00   ٣٢٧
       1        1     0.00   ٣٥٢
       1        1     0.00   ٣٥٨
       1        1     0.00   ٣٥٩
       2        2     0.00   ٣٦
       3        3     0.00   ٣٨
       1        1     0.00   ٣٨٦
       1        1     0.00   ٣٩
       8        8     0.00   ٤
       1        1     0.00   ٤٠
       2        2     0.00   ٤٠٠
       1        1     0.00   ٤٠٢
       1        1     0.00   ٤١٤
       1        1     0.00   ٤٢
       1        1     0.00   ٤٣٢١
       1        1     0.00   ٤٥٣
       2        2     0.00   ٤٧
       1        1     0.00   ٤٨
       1        1     0.00   ٤٨١
       2        2     0.00   ٤٩
       4        4     0.00   ٥
       2        2     0.00   ٥٠
       1        1     0.00   ٥١
       1        1     0.00   ٥١٦
       1        1     0.00   ٥٢
       2        2     0.00   ٥٤
       1        1     0.00   ٥٤٢
       2        2     0.00   ٥٥
       1        1     0.00   ٥٥٠
       2        2     0.00   ٥٦
       2        2     0.00   ٥٧
       1        1     0.00   ٥٨٦
       1        1     0.00   ٥٩
       3        3     0.00   ٦
       1        1     0.00   ٦٠٠٠
       1        0   100.00   ٦١
       1        1     0.00   ٦١٩
       2        2     0.00   ٦٢
       1        1     0.00   ٦٣
       1        1     0.00   ٦٤٣
       1        1     0.00   ٦٥١
       1        1     0.00   ٦٥٤
       1        1     0.00   ٦٧
       2        2     0.00   ٦٨
       6        6     0.00   ٧
       1        1     0.00   ٧،٥٨
       1        1     0.00   ٧٥٦
       1        1     0.00   ٨
       1        1     0.00   ٨٢
       1        1     0.00   ٨٨٣١
       3        2    33.33   ٩
       1        1     0.00   ٩٢
       1        1     0.00   ٩٥
       1        1     0.00   ٩٦
       1        1     0.00   ٩٧
       1        1     0.00   ٩٨٧٦
       4        3    25.00   کان
       2        1    50.00   کانوا
       1        1     0.00   کبيرة
       1        1     0.00   کتب
       1        1     0.00   کتبت
       1        1     0.00   کتبه
       1        1     0.00   کثير
       1        1     0.00   کراسیهم
       1        1     0.00   کرامتها
       1        1     0.00   کشيء
       5        2    60.00   کل
       1        1     0.00   کله
       1        1     0.00   کلها
       1        1     0.00   کلينث
